date,index_value,status,heat_desc,turnover_rate,margin_ratio,pe_valuation,equity_bond_spread,turnover_m2,buffett_ratio,account_open,deposit_market_ratio,fund_3y_annual,equity_bond_fund_ratio
2015-12-20,74.71,偏热,短期过热风险上升，注意控仓,76.49,88.21,91.17,22.04,87.79,92.22,58.1,,,
2015-12-21,75.65,偏热,短期过热风险上升，注意控仓,78.71,88.72,91.17,24.29,89.01,92.22,58.1,,,
2015-12-22,74.34,偏热,短期过热风险上升，注意控仓,72.23,89.39,91.17,25.06,85.46,92.22,58.1,,,
2015-12-23,76.44,偏热,短期过热风险上升，注意控仓,80.13,89.96,91.17,25.74,90.12,92.22,58.1,,,
2015-12-24,70.47,偏热,短期过热风险上升，注意控仓,53.72,90.32,91.17,27.8,74.82,92.22,58.1,,,
2015-12-25,66.87,偏热,短期过热风险上升，注意控仓,40.77,90.27,91.17,27.62,64.27,92.22,58.1,,,
2015-12-26,66.87,偏热,短期过热风险上升，注意控仓,40.77,90.27,91.17,27.62,64.27,92.22,58.1,,,
2015-12-27,66.87,偏热,短期过热风险上升，注意控仓,40.77,90.27,91.17,27.62,64.27,92.22,58.1,,,
2015-12-28,74.75,偏热,短期过热风险上升，注意控仓,72.27,89.03,91.17,28.02,85.53,92.22,58.1,,,
2015-12-29,65.72,偏热,短期过热风险上升，注意控仓,37.49,89.06,91.17,27.62,61.2,92.22,58.1,,,
2015-12-30,67.12,偏热,短期过热风险上升，注意控仓,42.38,89.24,91.17,26.76,66.21,92.22,58.1,,,
2015-12-31,65.03,偏热,短期过热风险上升，注意控仓,37.85,88.23,92.92,21.48,61.55,92.22,58.1,,,
2016-01-01,56.02,适中,无显著超买超卖，常规仓位,37.85,88.23,92.92,21.48,61.55,35.56,53.51,,,
2016-01-02,56.02,适中,无显著超买超卖，常规仓位,37.85,88.23,92.92,21.48,61.55,35.56,53.51,,,
2016-01-03,56.02,适中,无显著超买超卖，常规仓位,37.85,88.23,92.92,21.48,61.55,35.56,53.51,,,
2016-01-04,60.73,偏热,短期过热风险上升，注意控仓,65.6,97.45,92.92,19.43,57.66,35.56,53.51,,,
2016-01-05,68.64,偏热,短期过热风险上升，注意控仓,90.76,96.91,92.92,18.82,85.67,35.56,53.51,,,
2016-01-06,66.61,偏热,短期过热风险上升，注意控仓,84.55,96.76,92.92,19.07,78.45,35.56,53.51,,,
2016-01-07,42.41,适中,无显著超买超卖，常规仓位,1.69,96.55,92.92,20.35,0.93,35.56,53.51,,,
2016-01-08,69.08,偏热,短期过热风险上升，注意控仓,91.44,96.11,92.92,20.96,86.6,35.56,53.51,,,
2016-01-09,69.08,偏热,短期过热风险上升，注意控仓,91.44,96.11,92.92,20.96,86.6,35.56,53.51,,,
2016-01-10,69.08,偏热,短期过热风险上升，注意控仓,91.44,96.11,92.92,20.96,86.6,35.56,53.51,,,
2016-01-11,68.09,偏热,短期过热风险上升，注意控仓,88.5,95.65,92.92,21.58,82.85,35.56,53.51,,,
2016-01-12,63.46,偏热,短期过热风险上升，注意控仓,73.79,95.57,92.92,22.99,65.73,35.56,53.51,,,
2016-01-13,62.32,偏热,短期过热风险上升，注意控仓,68.96,95.47,92.92,25.24,60.91,35.56,53.51,,,
2016-01-14,64.61,偏热,短期过热风险上升，注意控仓,76.59,95.34,92.92,24.19,69.56,35.56,53.51,,,
2016-01-15,63.21,偏热,短期过热风险上升，注意控仓,72.64,95.16,92.92,24.36,64.27,35.56,53.51,,,
2016-01-16,63.21,偏热,短期过热风险上升，注意控仓,72.64,95.16,92.92,24.36,64.27,35.56,53.51,,,
2016-01-17,63.21,偏热,短期过热风险上升，注意控仓,72.64,95.16,92.92,24.36,64.27,35.56,53.51,,,
2016-01-18,58.25,适中,无显著超买超卖，常规仓位,56.29,95.13,92.92,23.36,49.04,35.56,53.51,,,
2016-01-19,64.02,偏热,短期过热风险上升，注意控仓,75.67,95.08,92.92,22.61,68.41,35.56,53.51,,,
2016-01-20,64.46,偏热,短期过热风险上升，注意控仓,77.32,95.01,92.92,21.91,70.42,35.56,53.51,,,
2016-01-21,61.71,偏热,短期过热风险上升，注意控仓,68.59,94.59,92.92,22.91,60.45,35.56,53.51,,,
2016-01-22,56.34,适中,无显著超买超卖，常规仓位,49.03,94.52,92.92,23.52,44.15,35.56,53.51,,,
2016-01-23,56.34,适中,无显著超买超卖，常规仓位,49.03,94.52,92.92,23.52,44.15,35.56,53.51,,,
2016-01-24,56.34,适中,无显著超买超卖，常规仓位,49.03,94.52,92.92,23.52,44.15,35.56,53.51,,,
2016-01-25,53.86,适中,无显著超买超卖，常规仓位,42.14,94.36,92.92,19.91,38.49,35.56,53.51,,,
2016-01-26,62.52,偏热,短期过热风险上升，注意控仓,73.62,92.97,92.92,19.79,65.54,35.56,53.51,,,
2016-01-27,62.83,偏热,短期过热风险上升，注意控仓,75.75,91.48,92.92,18.25,68.49,35.56,53.51,,,
2016-01-28,55.14,适中,无显著超买超卖，常规仓位,49.7,89.9,92.92,19.05,44.64,35.56,53.51,,,
2016-01-29,58.08,适中,无显著超买超卖，常规仓位,59.1,89.55,70.22,44.92,51.79,35.56,53.51,,,
2016-01-30,58.08,适中,无显著超买超卖，常规仓位,59.1,89.55,70.22,44.92,51.79,35.56,53.51,,,
2016-01-31,58.08,适中,无显著超买超卖，常规仓位,59.1,89.55,70.22,44.92,51.79,35.56,53.51,,,
2016-02-01,51.65,适中,无显著超买超卖，常规仓位,41.47,89.83,70.22,45.17,35.96,33.76,40.5,,,
2016-02-02,52.87,适中,无显著超买超卖，常规仓位,46.92,89.9,70.22,43.54,40.12,33.76,40.5,,,
2016-02-03,51.06,适中,无显著超买超卖，常规仓位,40.47,89.6,70.22,43.21,35.24,33.76,40.5,,,
2016-02-04,55.17,适中,无显著超买超卖，常规仓位,55.59,89.29,70.22,44.36,46.38,33.76,40.5,,,
2016-02-05,49.18,适中,无显著超买超卖，常规仓位,34.79,87.69,70.22,44.43,29.27,33.76,40.5,,,
2016-02-06,49.18,适中,无显著超买超卖，常规仓位,34.79,87.69,70.22,44.43,29.27,33.76,40.5,,,
2016-02-07,49.18,适中,无显著超买超卖，常规仓位,34.79,87.69,70.22,44.43,29.27,33.76,40.5,,,
2016-02-08,49.18,适中,无显著超买超卖，常规仓位,34.79,87.69,70.22,44.43,29.27,33.76,40.5,,,
2016-02-09,49.18,适中,无显著超买超卖，常规仓位,34.79,87.69,70.22,44.43,29.27,33.76,40.5,,,
2016-02-10,49.18,适中,无显著超买超卖，常规仓位,34.79,87.69,70.22,44.43,29.27,33.76,40.5,,,
2016-02-11,49.18,适中,无显著超买超卖，常规仓位,34.79,87.69,70.22,44.43,29.27,33.76,40.5,,,
2016-02-12,49.18,适中,无显著超买超卖，常规仓位,34.79,87.69,70.22,44.43,29.27,33.76,40.5,,,
2016-02-13,49.18,适中,无显著超买超卖，常规仓位,34.79,87.69,70.22,44.43,29.27,33.76,40.5,,,
2016-02-14,49.38,适中,无显著超买超卖，常规仓位,34.79,87.69,70.22,45.72,29.27,33.76,40.5,,,
2016-02-15,47.36,适中,无显著超买超卖，常规仓位,28.2,87.95,70.22,45.13,22.9,33.76,40.5,,,
2016-02-16,59.07,适中,无显著超买超卖，常规仓位,68.93,88.47,70.22,45.1,58.79,33.76,40.5,,,
2016-02-17,62.33,偏热,短期过热风险上升，注意控仓,78.83,88.59,70.22,45.2,70.14,33.76,40.5,,,
2016-02-18,62.85,偏热,短期过热风险上升，注意控仓,80.17,88.77,70.22,45.2,71.99,33.76,40.5,,,
2016-02-19,55.57,适中,无显著超买超卖，常规仓位,56.78,88.67,70.22,45.62,47.17,33.76,40.5,,,
2016-02-20,55.57,适中,无显著超买超卖，常规仓位,56.78,88.67,70.22,45.62,47.17,33.76,40.5,,,
2016-02-21,55.57,适中,无显著超买超卖，常规仓位,56.78,88.67,70.22,45.62,47.17,33.76,40.5,,,
2016-02-22,63.44,偏热,短期过热风险上升，注意控仓,82.02,88.88,70.22,44.88,74.24,33.76,40.5,,,
2016-02-23,61.12,偏热,短期过热风险上升，注意控仓,75.46,88.85,70.22,44.75,65.7,33.76,40.5,,,
2016-02-24,61.54,偏热,短期过热风险上升，注意控仓,76.83,89.08,70.22,44.05,67.61,33.76,40.5,,,
2016-02-25,65.79,偏热,短期过热风险上升，注意控仓,89.96,88.04,70.22,44.13,83.39,33.76,40.5,,,
2016-02-26,59.1,适中,无显著超买超卖，常规仓位,69.96,87.51,70.22,44.34,59.67,33.76,40.5,,,
2016-02-27,59.1,适中,无显著超买超卖，常规仓位,69.96,87.51,70.22,44.34,59.67,33.76,40.5,,,
2016-02-28,59.1,适中,无显著超买超卖，常规仓位,69.96,87.51,70.22,44.34,59.67,33.76,40.5,,,
2016-02-29,59.58,适中,无显著超买超卖，常规仓位,73.24,85.16,66.42,47.2,62.86,33.76,40.5,,,
2016-03-01,60.71,偏热,短期过热风险上升，注意控仓,54.78,59.72,66.42,47.1,57.6,64.61,84.7,,,
2016-03-02,68.88,偏热,短期过热风险上升，注意控仓,83.09,60.68,66.42,46.74,82.47,64.61,84.7,,,
2016-03-03,69.92,偏热,短期过热风险上升，注意控仓,86.7,60.99,66.42,46.17,86.01,64.61,84.7,,,
2016-03-04,69.4,偏热,短期过热风险上升，注意控仓,86.38,58.06,66.42,46.35,85.67,64.61,84.7,,,
2016-03-05,69.4,偏热,短期过热风险上升，注意控仓,86.38,58.06,66.42,46.35,85.67,64.61,84.7,,,
2016-03-06,69.4,偏热,短期过热风险上升，注意控仓,86.38,58.06,66.42,46.35,85.67,64.61,84.7,,,
2016-03-07,61.7,偏热,短期过热风险上升，注意控仓,59.89,59.03,66.42,45.0,61.86,64.61,84.7,,,
2016-03-08,64.95,偏热,短期过热风险上升，注意控仓,71.47,58.59,66.42,44.77,72.34,64.61,84.7,,,
2016-03-09,57.27,适中,无显著超买超卖，常规仓位,43.9,57.76,66.42,46.46,48.48,64.61,84.7,,,
2016-03-10,51.2,适中,无显著超买超卖，常规仓位,24.12,57.09,66.42,46.9,28.52,64.61,84.7,,,
2016-03-11,48.24,适中,无显著超买超卖，常规仓位,14.78,56.17,66.42,47.33,18.89,64.61,84.7,,,
2016-03-12,48.24,适中,无显著超买超卖，常规仓位,14.78,56.17,66.42,47.33,18.89,64.61,84.7,,,
2016-03-13,48.24,适中,无显著超买超卖，常规仓位,14.78,56.17,66.42,47.33,18.89,64.61,84.7,,,
2016-03-14,60.79,偏热,短期过热风险上升，注意控仓,55.94,57.93,66.42,47.18,58.69,64.61,84.7,,,
2016-03-15,54.99,适中,无显著超买超卖，常规仓位,36.13,56.72,66.42,47.43,41.26,64.61,84.7,,,
2016-03-16,55.58,适中,无显著超买超卖，常规仓位,38.88,54.24,66.42,48.2,44.15,64.61,84.7,,,
2016-03-17,63.08,偏热,短期过热风险上升，注意控仓,64.11,57.28,66.42,48.07,65.39,64.61,84.7,,,
2016-03-18,71.08,偏热,短期过热风险上升，注意控仓,90.78,58.85,66.42,47.91,89.94,64.61,84.7,,,
2016-03-19,71.08,偏热,短期过热风险上升，注意控仓,90.78,58.85,66.42,47.91,89.94,64.61,84.7,,,
2016-03-20,71.08,偏热,短期过热风险上升，注意控仓,90.78,58.85,66.42,47.91,89.94,64.61,84.7,,,
2016-03-21,72.5,偏热,短期过热风险上升，注意控仓,94.16,61.87,66.42,47.73,93.1,64.61,84.7,,,
2016-03-22,69.61,偏热,短期过热风险上升，注意控仓,84.12,62.48,66.42,47.74,83.5,64.61,84.7,,,
2016-03-23,66.15,偏热,短期过热风险上升，注意控仓,71.57,63.36,66.42,47.71,72.42,64.61,84.7,,,
2016-03-24,68.13,偏热,短期过热风险上升，注意控仓,78.13,63.29,66.42,47.69,78.94,64.61,84.7,,,
2016-03-25,60.24,偏热,短期过热风险上升，注意控仓,50.71,63.44,66.42,47.68,54.29,64.61,84.7,,,
2016-03-26,60.24,偏热,短期过热风险上升，注意控仓,50.71,63.44,66.42,47.68,54.29,64.61,84.7,,,
2016-03-27,60.24,偏热,短期过热风险上升，注意控仓,50.71,63.44,66.42,47.68,54.29,64.61,84.7,,,
2016-03-28,64.54,偏热,短期过热风险上升，注意控仓,66.55,63.59,66.42,46.84,67.48,64.61,84.7,,,
2016-03-29,60.63,偏热,短期过热风险上升，注意控仓,52.5,63.4,66.42,47.15,55.66,64.61,84.7,,,
2016-03-30,64.68,偏热,短期过热风险上升，注意控仓,66.42,64.2,66.42,47.56,67.19,64.61,84.7,,,
2016-03-31,64.01,偏热,短期过热风险上升，注意控仓,72.44,64.49,77.57,39.35,73.44,44.73,84.7,,,
2016-04-01,58.85,适中,无显著超买超卖，常规仓位,62.96,65.85,77.57,39.32,62.94,40.49,65.63,,,
2016-04-02,58.85,适中,无显著超买超卖，常规仓位,62.96,65.85,77.57,39.32,62.94,40.49,65.63,,,
2016-04-03,58.85,适中,无显著超买超卖，常规仓位,62.96,65.85,77.57,39.32,62.94,40.49,65.63,,,
2016-04-04,58.85,适中,无显著超买超卖，常规仓位,62.96,65.85,77.57,39.32,62.94,40.49,65.63,,,
2016-04-05,64.69,偏热,短期过热风险上升，注意控仓,80.95,69.84,77.57,38.5,80.23,40.49,65.63,,,
2016-04-06,63.66,偏热,短期过热风险上升，注意控仓,77.05,70.66,77.57,38.22,76.85,40.49,65.63,,,
2016-04-07,63.11,偏热,短期过热风险上升，注意控仓,76.13,70.49,77.57,36.55,75.99,40.49,65.63,,,
2016-04-08,58.02,适中,无显著超买超卖，常规仓位,59.76,69.46,77.57,35.95,60.48,40.49,65.63,,,
2016-04-09,58.02,适中,无显著超买超卖，常规仓位,59.76,69.46,77.57,35.95,60.48,40.49,65.63,,,
2016-04-10,58.02,适中,无显著超买超卖，常规仓位,59.76,69.46,77.57,35.95,60.48,40.49,65.63,,,
2016-04-11,62.08,偏热,短期过热风险上升，注意控仓,72.6,70.89,77.57,36.29,72.56,40.49,65.63,,,
2016-04-12,57.38,适中,无显著超买超卖，常规仓位,57.02,69.77,77.57,36.23,58.4,40.49,65.63,,,
2016-04-13,67.46,偏热,短期过热风险上升，注意控仓,90.62,72.66,77.57,35.51,88.99,40.49,65.63,,,
2016-04-14,61.31,偏热,短期过热风险上升，注意控仓,69.53,73.24,77.57,35.31,69.19,40.49,65.63,,,
2016-04-15,58.34,适中,无显著超买超卖，常规仓位,59.21,72.44,77.57,35.99,60.12,40.49,65.63,,,
2016-04-16,58.34,适中,无显著超买超卖，常规仓位,59.21,72.44,77.57,35.99,60.12,40.49,65.63,,,
2016-04-17,58.34,适中,无显著超买超卖，常规仓位,59.21,72.44,77.57,35.99,60.12,40.49,65.63,,,
2016-04-18,57.11,适中,无显著超买超卖，常规仓位,54.87,71.91,77.57,36.57,56.3,40.49,65.63,,,
2016-04-19,53.07,适中,无显著超买超卖，常规仓位,40.19,72.16,77.57,36.45,44.24,40.49,65.63,,,
2016-04-20,66.15,偏热,短期过热风险上升，注意控仓,88.39,68.39,77.57,35.54,86.87,40.49,65.63,,,
2016-04-21,57.15,适中,无显著超买超卖，常规仓位,58.09,67.1,77.57,35.74,58.99,40.49,65.63,,,
2016-04-22,48.74,适中,无显著超买超卖，常规仓位,30.07,65.23,77.57,35.41,33.81,40.49,65.63,,,
2016-04-23,48.74,适中,无显著超买超卖，常规仓位,30.07,65.23,77.57,35.41,33.81,40.49,65.63,,,
2016-04-24,48.74,适中,无显著超买超卖，常规仓位,30.07,65.23,77.57,35.41,33.81,40.49,65.63,,,
2016-04-25,46.21,适中,无显著超买超卖，常规仓位,22.35,64.88,77.57,35.26,25.39,40.49,65.63,,,
2016-04-26,45.33,适中,无显著超买超卖，常规仓位,19.3,64.65,77.57,35.7,22.46,40.49,65.63,,,
2016-04-27,48.03,适中,无显著超买超卖，常规仓位,27.97,64.06,77.57,36.2,31.62,40.49,65.63,,,
2016-04-28,48.91,适中,无显著超买超卖，常规仓位,30.21,63.96,77.57,37.46,34.02,40.49,65.63,,,
2016-04-29,43.63,适中,无显著超买超卖，常规仓位,14.45,62.72,67.32,45.92,18.03,40.49,65.63,,,
2016-04-30,43.63,适中,无显著超买超卖，常规仓位,14.45,62.72,67.32,45.92,18.03,40.49,65.63,,,
2016-05-01,43.17,适中,无显著超买超卖，常规仓位,14.45,62.72,67.32,45.92,18.03,40.98,59.63,,,
2016-05-02,43.17,适中,无显著超买超卖，常规仓位,14.45,62.72,67.32,45.92,18.03,40.98,59.63,,,
2016-05-03,53.31,适中,无显著超买超卖，常规仓位,47.99,63.89,67.32,46.03,49.93,40.98,59.63,,,
2016-05-04,53.16,适中,无显著超买超卖，常规仓位,47.65,64.12,67.32,45.67,49.45,40.98,59.63,,,
2016-05-05,49.5,适中,无显著超买超卖，常规仓位,34.69,64.8,67.32,45.52,37.79,40.98,59.63,,,
2016-05-06,60.06,偏热,短期过热风险上升，注意控仓,72.58,62.67,67.32,45.54,71.55,40.98,59.63,,,
2016-05-07,60.06,偏热,短期过热风险上升，注意控仓,72.58,62.67,67.32,45.54,71.55,40.98,59.63,,,
2016-05-08,60.06,偏热,短期过热风险上升，注意控仓,72.58,62.67,67.32,45.54,71.55,40.98,59.63,,,
2016-05-09,53.93,适中,无显著超买超卖，常规仓位,51.4,61.77,67.32,46.21,52.57,40.98,59.63,,,
2016-05-10,43.31,适中,无显著超买超卖，常规仓位,16.36,61.12,67.32,45.59,19.0,40.98,59.63,,,
2016-05-11,45.78,适中,无显著超买超卖，常规仓位,25.07,60.57,67.32,45.27,27.35,40.98,59.63,,,
2016-05-12,45.95,适中,无显著超买超卖，常规仓位,25.76,59.86,67.32,45.66,28.13,40.98,59.63,,,
2016-05-13,42.8,适中,无显著超买超卖，常规仓位,16.04,58.36,67.32,45.41,18.86,40.98,59.63,,,
2016-05-14,42.8,适中,无显著超买超卖，常规仓位,16.04,58.36,67.32,45.41,18.86,40.98,59.63,,,
2016-05-15,42.8,适中,无显著超买超卖，常规仓位,16.04,58.36,67.32,45.41,18.86,40.98,59.63,,,
2016-05-16,43.18,适中,无显著超买超卖，常规仓位,17.66,58.72,67.32,44.39,20.44,40.98,59.63,,,
2016-05-17,46.28,适中,无显著超买超卖，常规仓位,28.05,58.44,67.32,44.26,30.87,40.98,59.63,,,
2016-05-18,47.46,适中,无显著超买超卖，常规仓位,32.88,56.9,67.32,43.56,36.01,40.98,59.63,,,
2016-05-19,43.16,适中,无显著超买超卖，常规仓位,18.9,57.11,67.32,43.41,21.62,40.98,59.63,,,
2016-05-20,42.4,适中,无显著超买超卖，常规仓位,16.54,56.48,67.32,43.73,19.29,40.98,59.63,,,
2016-05-21,42.4,适中,无显著超买超卖，常规仓位,16.54,56.48,67.32,43.73,19.29,40.98,59.63,,,
2016-05-22,42.4,适中,无显著超买超卖，常规仓位,16.54,56.48,67.32,43.73,19.29,40.98,59.63,,,
2016-05-23,44.86,适中,无显著超买超卖，常规仓位,24.96,56.51,67.32,43.56,27.23,40.98,59.63,,,
2016-05-24,43.11,适中,无显著超买超卖，常规仓位,18.52,56.61,67.32,44.19,21.39,40.98,59.63,,,
2016-05-25,42.16,适中,无显著超买超卖，常规仓位,15.72,56.2,67.32,44.09,18.48,40.98,59.63,,,
2016-05-26,44.14,适中,无显著超买超卖，常规仓位,22.48,56.21,67.32,44.09,24.69,40.98,59.63,,,
2016-05-27,43.08,适中,无显著超买超卖，常规仓位,19.37,55.36,67.32,43.93,21.84,40.98,59.63,,,
2016-05-28,43.08,适中,无显著超买超卖，常规仓位,19.37,55.36,67.32,43.93,21.84,40.98,59.63,,,
2016-05-29,43.08,适中,无显著超买超卖，常规仓位,19.37,55.36,67.32,43.93,21.84,40.98,59.63,,,
2016-05-30,40.9,适中,无显著超买超卖，常规仓位,12.96,54.87,67.32,42.74,15.61,40.98,59.63,,,
2016-05-31,59.07,适中,无显著超买超卖，常规仓位,73.39,57.21,67.91,41.99,72.59,40.98,59.63,,,
2016-06-01,57.88,适中,无显著超买超卖，常规仓位,67.27,50.72,67.91,41.6,66.94,52.28,58.86,,,
2016-06-02,53.31,适中,无显著超买超卖，常规仓位,50.38,52.37,67.91,40.83,52.87,52.28,58.86,,,
2016-06-03,55.83,适中,无显著超买超卖，常规仓位,59.68,51.88,67.91,40.7,60.75,52.28,58.86,,,
2016-06-04,55.83,适中,无显著超买超卖，常规仓位,59.68,51.88,67.91,40.7,60.75,52.28,58.86,,,
2016-06-05,55.83,适中,无显著超买超卖，常规仓位,59.68,51.88,67.91,40.7,60.75,52.28,58.86,,,
2016-06-06,50.09,适中,无显著超买超卖，常规仓位,38.51,52.83,67.91,41.24,42.64,52.28,58.86,,,
2016-06-07,48.71,适中,无显著超买超卖，常规仓位,33.8,53.37,67.91,41.07,37.91,52.28,58.86,,,
2016-06-08,50.05,适中,无显著超买超卖，常规仓位,38.65,52.28,67.91,41.06,42.97,52.28,58.86,,,
2016-06-09,50.05,适中,无显著超买超卖，常规仓位,38.65,52.28,67.91,41.06,42.97,52.28,58.86,,,
2016-06-10,50.05,适中,无显著超买超卖，常规仓位,38.65,52.28,67.91,41.06,42.97,52.28,58.86,,,
2016-06-11,50.05,适中,无显著超买超卖，常规仓位,38.65,52.28,67.91,41.06,42.97,52.28,58.86,,,
2016-06-12,50.07,适中,无显著超买超卖，常规仓位,38.65,52.28,67.91,41.19,42.97,52.28,58.86,,,
2016-06-13,54.23,适中,无显著超买超卖，常规仓位,54.19,51.0,67.91,41.44,55.84,52.28,58.86,,,
2016-06-14,44.82,适中,无显著超买超卖，常规仓位,22.22,50.36,67.91,42.55,25.43,52.28,58.86,,,
2016-06-15,54.12,适中,无显著超买超卖，常规仓位,51.96,52.97,67.91,42.68,54.11,52.28,58.86,,,
2016-06-16,55.25,适中,无显著超买超卖，常规仓位,55.81,52.74,67.91,43.24,57.4,52.28,58.86,,,
2016-06-17,54.28,适中,无显著超买超卖，常规仓位,52.65,52.0,67.91,43.5,54.66,52.28,58.86,,,
2016-06-18,54.28,适中,无显著超买超卖，常规仓位,52.65,52.0,67.91,43.5,54.66,52.28,58.86,,,
2016-06-19,54.28,适中,无显著超买超卖，常规仓位,52.65,52.0,67.91,43.5,54.66,52.28,58.86,,,
2016-06-20,49.2,适中,无显著超买超卖，常规仓位,34.73,52.67,67.91,43.08,38.88,52.28,58.86,,,
2016-06-21,54.41,适中,无显著超买超卖，常规仓位,53.18,52.24,67.91,43.42,54.81,52.28,58.86,,,
2016-06-22,48.74,适中,无显著超买超卖，常规仓位,32.76,53.18,67.91,43.76,36.64,52.28,58.86,,,
2016-06-23,50.77,适中,无显著超买超卖，常规仓位,39.37,53.04,67.91,43.76,43.51,52.28,58.86,,,
2016-06-24,59.27,适中,无显著超买超卖，常规仓位,68.87,52.34,67.91,45.61,68.82,52.28,58.86,,,
2016-06-25,59.27,适中,无显著超买超卖，常规仓位,68.87,52.34,67.91,45.61,68.82,52.28,58.86,,,
2016-06-26,59.27,适中,无显著超买超卖，常规仓位,68.87,52.34,67.91,45.61,68.82,52.28,58.86,,,
2016-06-27,54.51,适中,无显著超买超卖，常规仓位,50.41,54.18,67.91,46.82,52.93,52.28,58.86,,,
2016-06-28,58.44,适中,无显著超买超卖，常规仓位,64.29,55.3,67.91,46.28,64.34,52.28,58.86,,,
2016-06-29,58.7,适中,无显著超买超卖，常规仓位,64.5,56.39,67.91,46.41,64.59,52.28,58.86,,,
2016-06-30,53.96,适中,无显著超买超卖，常规仓位,46.35,56.67,74.32,42.04,49.24,52.28,58.86,,,
2016-07-01,50.35,适中,无显著超买超卖，常规仓位,36.62,54.09,74.32,43.13,41.45,53.76,48.17,,,
2016-07-02,50.35,适中,无显著超买超卖，常规仓位,36.62,54.09,74.32,43.13,41.45,53.76,48.17,,,
2016-07-03,50.35,适中,无显著超买超卖，常规仓位,36.62,54.09,74.32,43.13,41.45,53.76,48.17,,,
2016-07-04,60.45,偏热,短期过热风险上升，注意控仓,71.25,56.56,74.32,42.37,71.63,53.76,48.17,,,
2016-07-05,61.64,偏热,短期过热风险上升，注意控仓,74.83,57.52,74.32,41.65,75.63,53.76,48.17,,,
2016-07-06,59.76,适中,无显著超买超卖，常规仓位,68.09,58.1,74.32,42.19,68.86,53.76,48.17,,,
2016-07-07,62.24,偏热,短期过热风险上升，注意控仓,75.63,58.77,74.32,43.03,76.13,53.76,48.17,,,
2016-07-08,55.02,适中,无显著超买超卖，常规仓位,50.8,58.02,74.32,43.27,53.93,53.76,48.17,,,
2016-07-09,55.02,适中,无显著超买超卖，常规仓位,50.8,58.02,74.32,43.27,53.93,53.76,48.17,,,
2016-07-10,55.02,适中,无显著超买超卖，常规仓位,50.8,58.02,74.32,43.27,53.93,53.76,48.17,,,
2016-07-11,61.31,偏热,短期过热风险上升，注意控仓,72.94,58.34,74.32,42.5,73.67,53.76,48.17,,,
2016-07-12,63.87,偏热,短期过热风险上升，注意控仓,81.26,59.68,74.32,42.16,81.19,53.76,48.17,,,
2016-07-13,63.68,偏热,短期过热风险上升，注意控仓,80.56,60.22,74.32,41.72,80.55,53.76,48.17,,,
2016-07-14,56.86,适中,无显著超买超卖，常规仓位,56.68,60.48,74.32,42.08,58.9,53.76,48.17,,,
2016-07-15,55.42,适中,无显著超买超卖，常规仓位,51.57,60.13,74.32,42.48,54.5,53.76,48.17,,,
2016-07-16,55.42,适中,无显著超买超卖，常规仓位,51.57,60.13,74.32,42.48,54.5,53.76,48.17,,,
2016-07-17,55.42,适中,无显著超买超卖，常规仓位,51.57,60.13,74.32,42.48,54.5,53.76,48.17,,,
2016-07-18,55.37,适中,无显著超买超卖，常规仓位,50.95,60.88,74.32,42.48,54.04,53.76,48.17,,,
2016-07-19,52.15,适中,无显著超买超卖，常规仓位,39.19,61.33,74.32,42.6,44.05,53.76,48.17,,,
2016-07-20,50.97,适中,无显著超买超卖，常规仓位,34.89,61.47,74.32,43.31,39.71,53.76,48.17,,,
2016-07-21,54.32,适中,无显著超买超卖，常规仓位,46.03,61.59,74.32,43.98,49.86,53.76,48.17,,,
2016-07-22,53.5,适中,无显著超买超卖，常规仓位,43.44,61.25,74.32,43.67,47.65,53.76,48.17,,,
2016-07-23,53.5,适中,无显著超买超卖，常规仓位,43.44,61.25,74.32,43.67,47.65,53.76,48.17,,,
2016-07-24,53.5,适中,无显著超买超卖，常规仓位,43.44,61.25,74.32,43.67,47.65,53.76,48.17,,,
2016-07-25,50.8,适中,无显著超买超卖，常规仓位,34.52,61.47,74.32,43.0,39.23,53.76,48.17,,,
2016-07-26,51.58,适中,无显著超买超卖，常规仓位,36.65,61.63,74.32,43.64,41.49,53.76,48.17,,,
2016-07-27,65.87,偏热,短期过热风险上升，注意控仓,87.2,60.36,74.32,43.46,86.46,53.76,48.17,,,
2016-07-28,56.52,适中,无显著超买超卖，常规仓位,55.14,59.41,74.32,43.87,57.49,53.76,48.17,,,
2016-07-29,48.79,适中,无显著超买超卖，常规仓位,29.42,58.14,72.27,45.56,33.97,53.76,48.17,,,
2016-07-30,48.79,适中,无显著超买超卖，常规仓位,29.42,58.14,72.27,45.56,33.97,53.76,48.17,,,
2016-07-31,48.79,适中,无显著超买超卖，常规仓位,29.42,58.14,72.27,45.56,33.97,53.76,48.17,,,
2016-08-01,50.67,适中,无显著超买超卖，常规仓位,25.44,44.41,72.27,45.29,33.1,64.12,83.93,,,
2016-08-02,45.17,适中,无显著超买超卖，常规仓位,8.76,44.24,72.27,45.46,13.57,64.12,83.93,,,
2016-08-03,48.35,适中,无显著超买超卖，常规仓位,18.12,44.3,72.27,45.69,24.87,64.12,83.93,,,
2016-08-04,49.2,适中,无显著超买超卖，常规仓位,20.66,44.6,72.27,45.8,27.48,64.12,83.93,,,
2016-08-05,49.24,适中,无显著超买超卖，常规仓位,20.85,43.99,72.27,46.37,27.63,64.12,83.93,,,
